date,village,vlcode,rainfall_mm,rainfall_3day,rainfall_7day,rainfall_30day,rainfall_trigger,mean_susceptibility,median_susceptibility,max_susceptibility,high_risk_pixels,very_high_risk_pixels,high_risk_percentage,very_high_risk_percentage,dynamic_risk,risk_category
2024-01-10,Kottappadi Part,627337,15.813406,16.410898720000002,52.06081062,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-11,Thrikkaipatta Part,627338,0.0,16.005099960000003,31.48046162,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-11,Vellarimala,627340,0.0,16.005099960000003,31.48046162,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-11,Kottappadi Part,627337,0.0,16.005099960000003,31.48046162,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-12,Thrikkaipatta Part,627338,0.0,15.813406,20.15281562,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-12,Vellarimala,627340,0.0,15.813406,20.15281562,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-12,Kottappadi Part,627337,0.0,15.813406,20.15281562,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-13,Thrikkaipatta Part,627338,0.0,0.0,18.29554952,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-13,Vellarimala,627340,0.0,0.0,18.29554952,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-13,Kottappadi Part,627337,0.0,0.0,18.29554952,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-14,Thrikkaipatta Part,627338,0.0,0.0,16.41089872,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-14,Vellarimala,627340,0.0,0.0,16.41089872,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-14,Kottappadi Part,627337,0.0,0.0,16.41089872,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-15,Thrikkaipatta Part,627338,0.0,0.0,16.00509996,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-15,Vellarimala,627340,0.0,0.0,16.00509996,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-15,Kottappadi Part,627337,0.0,0.0,16.00509996,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-16,Thrikkaipatta Part,627338,0.0,0.0,15.813406,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-16,Vellarimala,627340,0.0,0.0,15.813406,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-16,Kottappadi Part,627337,0.0,0.0,15.813406,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-17,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-17,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-17,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-18,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-18,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-18,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-19,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-19,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-19,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-20,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-20,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-20,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-21,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-21,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-21,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-22,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-22,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-22,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-23,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-23,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-23,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-24,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-24,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-24,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-25,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-25,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-25,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-26,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-26,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-26,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-27,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-27,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-27,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-28,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-28,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-28,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-29,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-29,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-29,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-30,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-30,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-30,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-01-31,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-01-31,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-01-31,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-01,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-01,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-01,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-02,Thrikkaipatta Part,627338,0.0,0.0,0.0,52.06081062,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-02,Vellarimala,627340,0.0,0.0,0.0,52.06081062,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-02,Kottappadi Part,627337,0.0,0.0,0.0,52.06081062,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-03,Thrikkaipatta Part,627338,0.0,0.0,0.0,31.48046162,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-03,Vellarimala,627340,0.0,0.0,0.0,31.48046162,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-03,Kottappadi Part,627337,0.0,0.0,0.0,31.48046162,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-04,Thrikkaipatta Part,627338,0.0,0.0,0.0,20.15281562,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-04,Vellarimala,627340,0.0,0.0,0.0,20.15281562,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-04,Kottappadi Part,627337,0.0,0.0,0.0,20.15281562,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-05,Thrikkaipatta Part,627338,0.0,0.0,0.0,18.29554952,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-05,Vellarimala,627340,0.0,0.0,0.0,18.29554952,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-05,Kottappadi Part,627337,0.0,0.0,0.0,18.29554952,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-06,Thrikkaipatta Part,627338,0.0,0.0,0.0,16.41089872,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-06,Vellarimala,627340,0.0,0.0,0.0,16.41089872,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-06,Kottappadi Part,627337,0.0,0.0,0.0,16.41089872,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-07,Thrikkaipatta Part,627338,0.0,0.0,0.0,16.00509996,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-07,Vellarimala,627340,0.0,0.0,0.0,16.00509996,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-07,Kottappadi Part,627337,0.0,0.0,0.0,16.00509996,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-08,Thrikkaipatta Part,627338,0.0,0.0,0.0,15.813406,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-08,Vellarimala,627340,0.0,0.0,0.0,15.813406,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-08,Kottappadi Part,627337,0.0,0.0,0.0,15.813406,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-09,Thrikkaipatta Part,627338,0.0,0.0,0.0,0.0,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-09,Vellarimala,627340,0.0,0.0,0.0,0.0,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-09,Kottappadi Part,627337,0.0,0.0,0.0,0.0,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-10,Thrikkaipatta Part,627338,0.0,0.0,0.0,0.0,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-10,Vellarimala,627340,0.0,0.0,0.0,0.0,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-10,Kottappadi Part,627337,0.0,0.0,0.0,0.0,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-11,Thrikkaipatta Part,627338,0.0,0.0,0.0,0.0,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-11,Vellarimala,627340,0.0,0.0,0.0,0.0,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-11,Kottappadi Part,627337,0.0,0.0,0.0,0.0,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-12,Thrikkaipatta Part,627338,0.0,0.0,0.0,0.0,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-12,Vellarimala,627340,0.0,0.0,0.0,0.0,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
2024-02-12,Kottappadi Part,627337,0.0,0.0,0.0,0.0,0.0,0.2568320631980896,0.18591204285621643,0.983701765537262,10215,2767,18.140649973361747,4.91386965015095,0.17978244423866271,LOW
2024-02-13,Thrikkaipatta Part,627338,0.0,0.0,0.0,0.0,0.0,0.2401052713394165,0.1707943081855774,0.9737507700920105,4990,1094,18.359763052356598,4.025166488833291,0.16807368993759153,LOW
2024-02-13,Vellarimala,627340,0.0,0.0,0.0,0.0,0.0,0.28822436928749084,0.2474726140499115,0.9893639087677002,13205,3591,21.44783004158004,5.832575363825364,0.2017570585012436,LOW
